brand,sale_month,model_name,fuel_name,sale_count
기아,2023.10,EV6,전기,"1,564"
기아,2023.10,니로,하이브리드,"1,359"
기아,2023.10,레이 EV,전기,"1,300"
기아,2023.10,봉고 3 EV,전기,998
기아,2023.10,K3,가솔린,939
기아,2023.10,EV9,전기,833
기아,2023.10,모하비,디젤,293
기아,2023.10,니로 EV,전기,236
기아,2023.10,K9,가솔린,226
기아,2023.10,니로 플러스,전기,218
기아,2023.11,쏘렌토,가솔린,"1,412"
기아,2023.11,쏘렌토,디젤,512
기아,2023.11,쏘렌토,하이브리드,"7,440"
기아,2023.11,스포티지,가솔린,"1,520"
기아,2023.11,스포티지,디젤,356
기아,2023.11,스포티지,LPG,732
기아,2023.11,스포티지,하이브리드,"3,374"
기아,2023.11,카니발,가솔린,"2,799"
기아,2023.11,카니발,디젤,"3,058"
기아,2023.11,봉고 3,디젤,"5,512"
기아,2023.11,셀토스,가솔린,"4,446"
기아,2023.11,K5,가솔린,"2,226"
기아,2023.11,K5,LPG,701
기아,2023.11,K5,하이브리드,856
기아,2023.11,레이,가솔린,"3,200"
기아,2023.11,K8,가솔린,692
기아,2023.11,K8,LPG,530
기아,2023.11,K8,하이브리드,"1,577"
기아,2023.11,모닝,가솔린,"2,111"
기아,2023.11,K3,가솔린,"1,428"
기아,2023.11,레이 EV,전기,"1,387"
기아,2023.11,니로,하이브리드,"1,293"
기아,2023.11,EV6,전기,"1,096"
기아,2023.11,봉고 3 EV,전기,643
기아,2023.11,EV9,전기,375
기아,2023.11,모하비,디젤,313
기아,2023.11,니로 EV,전기,248
기아,2023.11,K9,가솔린,236
기아,2023.11,버스 (기아),,
기아,2023.11,니로 플러스,전기,120
기아,2023.12,쏘렌토,가솔린,"2,126"
기아,2023.12,쏘렌토,디젤,651
기아,2023.12,쏘렌토,하이브리드,"5,291"
기아,2023.12,스포티지,가솔린,"1,504"
기아,2023.12,스포티지,디젤,360
기아,2023.12,스포티지,LPG,851
기아,2023.12,스포티지,하이브리드,"3,024"
기아,2023.12,카니발,가솔린,"1,783"
기아,2023.12,카니발,디젤,"1,707"
기아,2023.12,카니발,하이브리드,"1,815"
기아,2023.12,봉고 3,디젤,"2,142"
기아,2023.12,봉고 3,LPG,"1,816"
기아,2023.12,셀토스,가솔린,"3,758"
기아,2023.12,K5,가솔린,"1,207"
기아,2023.12,K5,LPG,320
기아,2023.12,K5,하이브리드,"2,036"
기아,2023.12,레이,가솔린,"3,269"
기아,2023.12,EV9,전기,"2,688"
기아,2023.12,K8,가솔린,534
기아,2023.12,K8,LPG,354
기아,2023.12,K8,하이브리드,971
기아,2023.12,모닝,가솔린,"1,808"
기아,2023.12,K3,가솔린,"1,346"
기아,2023.12,니로,하이브리드,"1,172"
기아,2023.12,레이 EV,전기,985
기아,2023.12,EV6,전기,693
기아,2023.12,모하비,디젤,252
기아,2023.12,K9,가솔린,223
기아,2023.12,봉고 3 EV,전기,221
기아,2023.12,버스 (기아),,
기아,2023.12,니로 EV,전기,84
기아,2023.12,니로 플러스,전기,70
기아,2024.01,쏘렌토,가솔린,"1,891"
기아,2024.01,쏘렌토,디젤,434
기아,2024.01,쏘렌토,하이브리드,"6,959"
기아,2024.01,카니발,가솔린,"1,599"
기아,2024.01,카니발,디젤,"1,706"
기아,2024.01,카니발,하이브리드,"3,744"
기아,2024.01,스포티지,가솔린,"2,264"
기아,2024.01,스포티지,디젤,462
기아,2024.01,스포티지,LPG,704
기아,2024.01,스포티지,하이브리드,"2,504"
기아,2024.01,레이,가솔린,"4,020"
기아,2024.01,셀토스,가솔린,"3,944"
기아,2024.01,K5,가솔린,"1,800"
기아,2024.01,K5,LPG,404
기아,2024.01,K5,하이브리드,"1,132"
기아,2024.01,봉고 3,디젤,378
기아,2024.01,봉고 3,LPG,"2,752"
기아,2024.01,K8,가솔린,880
기아,2024.01,K8,LPG,475
기아,2024.01,K8,하이브리드,"1,562"
기아,2024.01,K3,가솔린,"1,419"
기아,2024.01,니로,하이브리드,"1,220"
기아,2024.01,모닝,가솔린,"1,214"
기아,2024.01,EV9,전기,449
기아,2024.01,모하비,디젤,291
기아,2024.01,K9,가솔린,175
기아,2024.01,버스 (기아),,
기아,2024.01,레이 EV,전기,110
기아,2024.01,EV6,전기,29
기아,2024.01,니로 EV,전기,19
기아,2024.01,봉고 3 EV,전기,19
기아,2024.01,니로 플러스,전기,2
기아,2024.02,쏘렌토,가솔린,"1,694"
기아,2024.02,쏘렌토,디젤,680
기아,2024.02,쏘렌토,하이브리드,"6,297"
기아,2024.02,카니발,가솔린,"1,697"
기아,2024.02,카니발,디젤,"1,799"
기아,2024.02,카니발,하이브리드,"4,493"
기아,2024.02,스포티지,가솔린,"2,697"
기아,2024.02,스포티지,디젤,210
기아,2024.02,스포티지,LPG,"1,145"
기아,2024.02,스포티지,하이브리드,"2,939"
기아,2024.02,셀토스,가솔린,"3,967"
기아,2024.02,레이,가솔린,"3,160"
기아,2024.02,K5,가솔린,"1,721"
기아,2024.02,K5,LPG,241
기아,2024.02,K5,하이브리드,"1,008"
기아,2024.02,봉고 3,디젤,"1,213"
기아,2024.02,봉고 3,LPG,"1,744"
기아,2024.02,K8,가솔린,757
기아,2024.02,K8,LPG,421
기아,2024.02,K8,하이브리드,987
기아,2024.02,K3,가솔린,"1,315"
기아,2024.02,모닝,가솔린,"1,140"
기아,2024.02,니로,하이브리드,938
기아,2024.02,레이 EV,전기,812
기아,2024.02,모하비,디젤,241
기아,2024.02,K9,가솔린,191
기아,2024.02,봉고 3 EV,전기,180
기아,2024.02,EV6,전기,155
기아,2024.02,EV9,전기,124
기아,2024.02,버스 (기아),,
기아,2024.02,니로 EV,전기,2
기아,2024.03,쏘렌토,가솔린,"2,112"
기아,2024.03,쏘렌토,디젤,389
기아,2024.03,쏘렌토,하이브리드,"6,473"
기아,2024.03,카니발,가솔린,"1,272"
기아,2024.03,카니발,디젤,"2,405"
기아,2024.03,카니발,하이브리드,"3,966"
기아,2024.03,스포티지,가솔린,"2,867"
기아,2024.03,스포티지,디젤,201
기아,2024.03,스포티지,LPG,722
기아,2024.03,스포티지,하이브리드,"2,946"
기아,2024.03,셀토스,가솔린,"4,748"
기아,2024.03,K5,가솔린,"1,832"
기아,2024.03,K5,LPG,378
기아,2024.03,K5,하이브리드,"1,367"
기아,2024.03,봉고 3,LPG,"3,510"
기아,2024.03,레이,가솔린,"3,172"
기아,2024.03,K8,가솔린,720
기아,2024.03,K8,LPG,255
기아,2024.03,K8,하이브리드,"1,041"
기아,2024.03,레이 EV,전기,"1,520"
기아,2024.03,K3,가솔린,"1,460"
기아,2024.03,모닝,가솔린,"1,416"
기아,2024.03,EV6,전기,"1,275"
기아,2024.03,봉고 3 EV,전기,"1,180"
기아,2024.03,니로,하이브리드,917
기아,2024.03,모하비,디젤,298
기아,2024.03,EV9,전기,183
기아,2024.03,K9,가솔린,140
기아,2024.03,니로 EV,전기,134
기아,2024.03,버스 (기아),,
기아,2024.03,니로 플러스,전기,86
기아,2024.04,쏘렌토,가솔린,"1,951"
기아,2024.04,쏘렌토,디젤,745
기아,2024.04,쏘렌토,하이브리드,"5,169"
기아,2024.04,스포티지,가솔린,"2,853"
기아,2024.04,스포티지,디젤,361
기아,2024.04,스포티지,LPG,911
기아,2024.04,스포티지,하이브리드,"3,054"
기아,2024.04,카니발,가솔린,795
기아,2024.04,카니발,디젤,"2,317"
기아,2024.04,카니발,하이브리드,"3,767"
기아,2024.04,셀토스,가솔린,"5,025"
기아,2024.04,봉고 3,디젤,1
기아,2024.04,봉고 3,LPG,"3,979"
기아,2024.04,레이,가솔린,"3,244"
기아,2024.04,K5,가솔린,"1,641"
기아,2024.04,K5,LPG,545
기아,2024.04,K5,하이브리드,982
기아,2024.04,K8,가솔린,760
기아,2024.04,K8,LPG,310
기아,2024.04,K8,하이브리드,918
기아,2024.04,니로,하이브리드,"1,597"
기아,2024.04,모닝,가솔린,"1,421"
기아,2024.04,K3,가솔린,"1,336"
기아,2024.04,레이 EV,전기,"1,216"
기아,2024.04,EV6,전기,"1,036"
기아,2024.04,봉고 3 EV,전기,550
기아,2024.04,모하비,디젤,257
기아,2024.04,K9,가솔린,253
기아,2024.04,니로 EV,전기,218
기아,2024.04,EV9,전기,174
기아,2024.04,니로 플러스,전기,123
기아,2024.05,쏘렌토,가솔린,"1,649"
기아,2024.05,쏘렌토,디젤,385
기아,2024.05,쏘렌토,하이브리드,"5,453"
기아,2024.05,카니발,가솔린,"1,227"
기아,2024.05,카니발,디젤,"2,440"
기아,2024.05,카니발,하이브리드,"3,544"
기아,2024.05,스포티지,가솔린,"2,742"
기아,2024.05,스포티지,디젤,254
기아,2024.05,스포티지,LPG,593
기아,2024.05,스포티지,하이브리드,"3,055"
기아,2024.05,셀토스,가솔린,"6,120"
기아,2024.05,봉고 3,LPG,"3,588"
기아,2024.05,레이,가솔린,"3,178"
기아,2024.05,K5,가솔린,"1,193"
기아,2024.05,K5,LPG,350
기아,2024.05,K5,하이브리드,863
기아,2024.05,K8,가솔린,670
기아,2024.05,K8,LPG,345
기아,2024.05,K8,하이브리드,858
기아,2024.05,니로,하이브리드,"1,596"
기아,2024.05,EV6,전기,"1,380"
기아,2024.05,레이 EV,전기,"1,278"
기아,2024.05,K3,가솔린,995
기아,2024.05,모닝,가솔린,907
기아,2024.05,봉고 3 EV,전기,462
기아,2024.05,K9,가솔린,282
기아,2024.05,모하비,디젤,224
기아,2024.05,EV9,전기,182
기아,2024.05,버스 (기아),,
기아,2024.05,니로 EV,전기,113
기아,2024.05,니로 플러스,전기,67
기아,2024.06,카니발,가솔린,607
기아,2024.06,카니발,디젤,"3,110"
기아,2024.06,카니발,하이브리드,"4,380"
기아,2024.06,쏘렌토,가솔린,"1,726"
기아,2024.06,쏘렌토,디젤,572
기아,2024.06,쏘렌토,하이브리드,"5,009"
기아,2024.06,스포티지,가솔린,"3,093"
기아,2024.06,스포티지,디젤,162
기아,2024.06,스포티지,LPG,606
기아,2024.06,스포티지,하이브리드,"1,954"
기아,2024.06,셀토스,가솔린,"5,399"
기아,2024.06,봉고 3,LPG,"3,365"
기아,2024.06,K5,가솔린,930
기아,2024.06,K5,LPG,"1,450"
기아,2024.06,K5,하이브리드,552
기아,2024.06,레이,가솔린,"2,285"
기아,2024.06,K8,가솔린,529
기아,2024.06,K8,LPG,294
기아,2024.06,K8,하이브리드,696
기아,2024.06,EV6,전기,"1,430"
기아,2024.06,K3,가솔린,"1,341"
기아,2024.06,레이 EV,전기,"1,289"
기아,2024.06,니로,하이브리드,"1,210"
기아,2024.06,모닝,가솔린,985
기아,2024.06,봉고 3 EV,전기,439
기아,2024.06,모하비,디젤,288
기아,2024.06,K9,가솔린,160
기아,2024.06,니로 EV,전기,123
기아,2024.06,버스 (기아),,
기아,2024.06,EV9,전기,113
기아,2024.06,니로 플러스,전기,65
기아,2024.07,쏘렌토,가솔린,"1,942"
기아,2024.07,쏘렌토,디젤,243
기아,2024.07,쏘렌토,하이브리드,"5,411"
기아,2024.07,카니발,가솔린,"1,916"
기아,2024.07,카니발,디젤,"2,897"
기아,2024.07,카니발,하이브리드,"2,237"
기아,2024.07,스포티지,가솔린,"2,821"
기아,2024.07,스포티지,디젤,384
기아,2024.07,스포티지,LPG,695
기아,2024.07,스포티지,하이브리드,"2,335"
기아,2024.07,셀토스,가솔린,"5,489"
기아,2024.07,봉고 3,LPG,"3,148"
기아,2024.07,레이,가솔린,"2,977"
기아,2024.07,K5,가솔린,915
기아,2024.07,K5,LPG,"1,233"
기아,2024.07,K5,하이브리드,554
기아,2024.07,EV3,전기,"1,975"
기아,2024.07,레이 EV,전기,"1,407"
기아,2024.07,K3,가솔린,"1,373"
기아,2024.07,EV6,전기,"1,344"
기아,2024.07,모닝,가솔린,"1,335"
기아,2024.07,K8,가솔린,414
기아,2024.07,K8,LPG,97
기아,2024.07,K8,하이브리드,643
기아,2024.07,니로,하이브리드,"1,049"
기아,2024.07,봉고 3 EV,전기,567
기아,2024.07,K9,가솔린,202
기아,2024.07,모하비,디젤,197
기아,2024.07,EV9,전기,161
기아,2024.07,니로 EV,전기,150
기아,2024.07,버스 (기아),,
기아,2024.07,니로 플러스,전기,14
기아,2024.08,스포티지,가솔린,"1,728"
기아,2024.08,스포티지,디젤,335
기아,2024.08,스포티지,LPG,593
기아,2024.08,스포티지,하이브리드,"3,332"
기아,2024.08,셀토스,가솔린,"5,551"
기아,2024.08,카니발,가솔린,"2,082"
기아,2024.08,카니발,디젤,"1,648"
기아,2024.08,카니발,하이브리드,"1,804"
기아,2024.08,EV3,전기,"4,002"
기아,2024.08,쏘렌토,가솔린,770
기아,2024.08,쏘렌토,디젤,161
기아,2024.08,쏘렌토,하이브리드,"2,571"
기아,2024.08,레이,가솔린,"2,787"
기아,2024.08,봉고 3,LPG,"2,782"
기아,2024.08,K8,가솔린,"1,279"
기아,2024.08,K8,LPG,242
기아,2024.08,K8,하이브리드,"1,190"
기아,2024.08,K5,가솔린,"1,021"
기아,2024.08,K5,LPG,"1,019"
기아,2024.08,K5,하이브리드,650
기아,2024.08,니로,하이브리드,"1,048"
기아,2024.08,레이 EV,전기,923
기아,2024.08,모닝,가솔린,910
기아,2024.08,EV6,전기,599
기아,2024.08,K3,가솔린,588
기아,2024.08,봉고 3 EV,전기,382
기아,2024.08,모하비,디젤,204
기아,2024.08,K9,가솔린,177
기아,2024.08,버스 (기아),,
기아,2024.08,EV9,전기,92
기아,2024.08,니로 EV,전기,61
기아,2024.08,니로 플러스,전기,43
기아,2024.09,쏘렌토,가솔린,"1,275"
기아,2024.09,쏘렌토,디젤,439
기아,2024.09,쏘렌토,하이브리드,"4,914"
기아,2024.09,카니발,가솔린,"1,881"
기아,2024.09,카니발,디젤,"1,034"
기아,2024.09,카니발,하이브리드,"1,985"
기아,2024.09,K8,가솔린,"1,853"
기아,2024.09,K8,LPG,387
기아,2024.09,K8,하이브리드,"2,484"
기아,2024.09,스포티지,가솔린,"2,084"
기아,2024.09,스포티지,디젤,283
기아,2024.09,스포티지,LPG,323
기아,2024.09,스포티지,하이브리드,"1,851"
기아,2024.09,셀토스,가솔린,"4,433"
기아,2024.09,레이,가솔린,"2,589"
기아,2024.09,K5,가솔린,984
기아,2024.09,K5,LPG,857
기아,2024.09,K5,하이브리드,436
기아,2024.09,봉고 3,LPG,"2,272"
기아,2024.09,EV3,전기,"2,022"
기아,2024.09,모닝,가솔린,968
기아,2024.09,니로,하이브리드,866
기아,2024.09,레이 EV,전기,774
기아,2024.09,봉고 3 EV,전기,443
기아,2024.09,EV6,전기,324
기아,2024.09,K9,가솔린,163
기아,2024.09,EV9,전기,122
기아,2024.09,모하비,디젤,118
기아,2024.09,버스 (기아),,
기아,2024.09,니로 EV,전기,4
기아,2024.09,K3,가솔린,4
기아,2024.09,니로 플러스,전기,3
기아,2024.10,쏘렌토,가솔린,"1,840"
기아,2024.10,쏘렌토,디젤,490
기아,2024.10,쏘렌토,하이브리드,"5,632"
기아,2024.10,셀토스,가솔린,"6,822"
기아,2024.10,카니발,가솔린,"1,646"
기아,2024.10,카니발,디젤,"1,756"
기아,2024.10,카니발,하이브리드,"2,243"
기아,2024.10,스포티지,가솔린,"2,556"
기아,2024.10,스포티지,디젤,185
기아,2024.10,스포티지,LPG,607
기아,2024.10,스포티지,하이브리드,"2,183"
기아,2024.10,K8,가솔린,"1,372"
기아,2024.10,K8,LPG,253
기아,2024.10,K8,하이브리드,"3,352"
기아,2024.10,레이,가솔린,"3,036"
기아,2024.10,K5,가솔린,"1,122"
기아,2024.10,K5,LPG,"1,239"
기아,2024.10,K5,하이브리드,669
기아,2024.10,봉고 3,LPG,"2,954"
기아,2024.10,EV3,전기,"2,107"
기아,2024.10,모닝,가솔린,"1,464"
기아,2024.10,니로,하이브리드,941
기아,2024.10,봉고 3 EV,전기,614
기아,2024.10,EV6,전기,557
기아,2024.10,레이 EV,전기,242
기아,2024.10,EV9,전기,159
기아,2024.10,K9,가솔린,127
기아,2024.10,버스 (기아),,
기아,2024.10,모하비,디젤,98
기아,2024.10,니로 EV,전기,17
기아,2024.10,니로 플러스,전기,3
기아,2024.11,쏘렌토,가솔린,"2,439"
기아,2024.11,쏘렌토,디젤,803
기아,2024.11,쏘렌토,하이브리드,"7,192"
기아,2024.11,카니발,가솔린,"1,881"
기아,2024.11,카니발,디젤,"1,955"
기아,2024.11,카니발,하이브리드,"3,680"
기아,2024.11,셀토스,가솔린,"4,887"
기아,2024.11,레이,가솔린,"4,417"
기아,2024.11,K8,가솔린,752
기아,2024.11,K8,LPG,226
기아,2024.11,K8,하이브리드,"3,358"
기아,2024.11,더 뉴 스포티지,가솔린,"1,939"
기아,2024.11,더 뉴 스포티지,LPG,673
기아,2024.11,더 뉴 스포티지,하이브리드,"1,488"
기아,2024.11,K5,가솔린,663
기아,2024.11,K5,LPG,"1,097"
기아,2024.11,K5,하이브리드,885
기아,2024.11,봉고 3,디젤,1
기아,2024.11,봉고 3,LPG,"2,334"
기아,2024.11,EV3,전기,"2,284"
기아,2024.11,모닝,가솔린,"1,467"
기아,2024.11,니로,하이브리드,"1,034"
기아,2024.11,봉고 3 EV,전기,925
기아,2024.11,EV6,전기,770
기아,2024.11,레이 EV,전기,336
기아,2024.11,EV9,전기,144
기아,2024.11,스포티지,디젤,133
기아,2024.11,니로 EV,전기,128
기아,2024.11,버스 (기아),,
기아,2024.11,K9,가솔린,99
기아,2024.11,모하비,디젤,78
기아,2024.11,니로 플러스,전기,1
기아,2024.12,쏘렌토,,
기아,2024.12,더 뉴 스포티지,,
기아,2024.12,카니발,,
기아,2024.12,셀토스,,
기아,2024.12,레이,,
기아,2024.12,모닝,,
기아,2024.12,K8,,
기아,2024.12,봉고 3,,
기아,2024.12,K5,,
기아,2024.12,니로,,
기아,2024.12,EV3,,
기아,2024.12,버스/특수 (기아),,
기아,2024.12,봉고 3 EV,,
기아,2024.12,K9,,
기아,2024.12,레이 EV,,
기아,2024.12,EV6,,
기아,2024.12,EV9,,
기아,2024.12,니로 EV,,
기아,2024.12,니로 플러스,,
쉐보레,2023.01,트레일블레이저,가솔린,430
쉐보레,2023.01,스파크,가솔린,310
쉐보레,2023.01,콜로라도,가솔린,107
쉐보레,2023.01,트래버스,가솔린,80
쉐보레,2023.01,이쿼녹스,가솔린,61
쉐보레,2023.01,말리부,가솔린,20
쉐보레,2023.01,타호,가솔린,13
쉐보레,2023.02,스파크,가솔린,392
쉐보레,2023.02,트레일블레이저,가솔린,380
쉐보레,2023.02,콜로라도,가솔린,98
쉐보레,2023.02,트래버스,가솔린,85
쉐보레,2023.02,이쿼녹스,가솔린,55
쉐보레,2023.02,말리부,가솔린,24
쉐보레,2023.02,타호,가솔린,20
쉐보레,2023.03,트레일블레이저,가솔린,620
쉐보레,2023.03,스파크,가솔린,410
쉐보레,2023.03,볼트 EUV,전기,179
쉐보레,2023.03,콜로라도,가솔린,178
쉐보레,2023.03,트래버스,가솔린,108
쉐보레,2023.03,이쿼녹스,가솔린,70
쉐보레,2023.03,말리부,가솔린,29
쉐보레,2023.03,타호,가솔린,24
쉐보레,2023.03,볼트 EV,전기,18
쉐보레,2023.04,트랙스 크로스오버,가솔린,"3,072"
쉐보레,2023.04,트레일블레이저,가솔린,"1,042"
쉐보레,2023.04,스파크,가솔린,307
쉐보레,2023.04,볼트 EUV,전기,283
쉐보레,2023.04,콜로라도,가솔린,184
쉐보레,2023.04,트래버스,가솔린,128
쉐보레,2023.04,이쿼녹스,가솔린,80
쉐보레,2023.04,볼트 EV,전기,53
쉐보레,2023.04,타호,가솔린,25
쉐보레,2023.04,말리부,가솔린,5
쉐보레,2023.05,트랙스 크로스오버,가솔린,"3,396"
쉐보레,2023.05,트레일블레이저,가솔린,946
쉐보레,2023.05,콜로라도,가솔린,127
쉐보레,2023.05,트래버스,가솔린,90
쉐보레,2023.05,볼트 EUV,전기,88
쉐보레,2023.05,타호,가솔린,33
쉐보레,2023.05,이쿼녹스,가솔린,15
쉐보레,2023.05,볼트 EV,전기,13
쉐보레,2023.06,트랙스 크로스오버,가솔린,"3,842"
쉐보레,2023.06,트레일블레이저,가솔린,849
쉐보레,2023.06,콜로라도,가솔린,147
쉐보레,2023.06,트래버스,가솔린,117
쉐보레,2023.06,볼트 EUV,전기,78
쉐보레,2023.06,이쿼녹스,가솔린,46
쉐보레,2023.06,볼트 EV,전기,31
쉐보레,2023.06,타호,가솔린,21
쉐보레,2023.06,단종모델 (말리부/임팔라),,
쉐보레,2023.06,말리부,가솔린,3
쉐보레,2023.06,말리부,하이브리드,2
쉐보레,2023.07,트랙스 크로스오버,가솔린,"2,807"
쉐보레,2023.07,트레일블레이저,가솔린,694
쉐보레,2023.07,볼트 EUV,전기,229
쉐보레,2023.07,콜로라도,가솔린,141
쉐보레,2023.07,트래버스,가솔린,106
쉐보레,2023.07,볼트 EV,전기,49
쉐보레,2023.07,이쿼녹스,가솔린,42
쉐보레,2023.07,타호,가솔린,14
쉐보레,2023.07,말리부,가솔린,4
쉐보레,2023.08,트랙스 크로스오버,가솔린,"2,129"
쉐보레,2023.08,트레일블레이저,가솔린,674
쉐보레,2023.08,볼트 EUV,전기,209
쉐보레,2023.08,콜로라도,가솔린,120
쉐보레,2023.08,트래버스,가솔린,63
쉐보레,2023.08,볼트 EV,전기,29
쉐보레,2023.08,이쿼녹스,가솔린,22
쉐보레,2023.08,타호,가솔린,13
쉐보레,2023.09,트랙스 크로스오버,가솔린,"1,425"
쉐보레,2023.09,트레일블레이저,가솔린,558
쉐보레,2023.09,볼트 EUV,전기,397
쉐보레,2023.09,콜로라도,가솔린,91
쉐보레,2023.09,트래버스,가솔린,58
쉐보레,2023.09,이쿼녹스,가솔린,45
쉐보레,2023.09,볼트 EV,전기,19
쉐보레,2023.09,타호,가솔린,9
쉐보레,2023.10,트랙스 크로스오버,가솔린,"3,043"
쉐보레,2023.10,트레일블레이저,가솔린,496
쉐보레,2023.10,콜로라도,가솔린,335
쉐보레,2023.10,트래버스,가솔린,199
쉐보레,2023.10,이쿼녹스,가솔린,176
쉐보레,2023.10,볼트 EUV,전기,121
쉐보레,2023.10,타호,가솔린,50
쉐보레,2023.10,볼트 EV,전기,17
쉐보레,2023.11,트랙스 크로스오버,가솔린,"2,306"
쉐보레,2023.11,트레일블레이저,가솔린,425
쉐보레,2023.11,콜로라도,가솔린,98
쉐보레,2023.11,트래버스,가솔린,81
쉐보레,2023.11,볼트 EUV,전기,32
쉐보레,2023.11,볼트 EV,전기,19
쉐보레,2023.11,이쿼녹스,가솔린,18
쉐보레,2023.11,타호,가솔린,14
쉐보레,2023.12,트랙스 크로스오버,가솔린,"1,637"
쉐보레,2023.12,트레일블레이저,가솔린,407
쉐보레,2023.12,트래버스,가솔린,47
쉐보레,2023.12,콜로라도,가솔린,37
쉐보레,2023.12,이쿼녹스,가솔린,26
쉐보레,2023.12,말리부,하이브리드,15
쉐보레,2023.12,타호,가솔린,13
쉐보레,2023.12,볼트 EUV,전기,12
쉐보레,2024.01,트랙스 크로스오버,가솔린,"2,246"
쉐보레,2024.01,트레일블레이저,가솔린,461
쉐보레,2024.01,트래버스,가솔린,119
쉐보레,2024.01,콜로라도,가솔린,38
쉐보레,2024.01,타호,가솔린,7
쉐보레,2024.01,이쿼녹스,가솔린,5
쉐보레,2024.01,볼트 EUV,전기,2
쉐보레,2024.01,말리부,가솔린,1
쉐보레,2024.01,스파크,가솔린,1
쉐보레,2024.02,트랙스 크로스오버,가솔린,"1,447"
쉐보레,2024.02,트레일블레이저,가솔린,367
쉐보레,2024.02,트래버스,가솔린,117
쉐보레,2024.02,콜로라도,가솔린,11
쉐보레,2024.02,타호,가솔린,7
쉐보레,2024.02,이쿼녹스,가솔린,5
쉐보레,2024.02,볼트 EV,전기,5
쉐보레,2024.02,볼트 EUV,전기,3
쉐보레,2024.02,말리부,가솔린,1
쉐보레,2024.03,트랙스 크로스오버,가솔린,"1,485"
쉐보레,2024.03,트레일블레이저,가솔린,416
쉐보레,2024.03,트래버스,가솔린,78
쉐보레,2024.03,콜로라도,가솔린,17
쉐보레,2024.03,타호,가솔린,5
쉐보레,2024.03,이쿼녹스,가솔린,2
쉐보레,2024.04,트랙스 크로스오버,가솔린,"1,737"
쉐보레,2024.04,트레일블레이저,가솔린,459
쉐보레,2024.04,트래버스,가솔린,51
쉐보레,2024.04,타호,가솔린,13
쉐보레,2024.04,콜로라도,가솔린,5
쉐보레,2024.05,트랙스 크로스오버,가솔린,"1,841"
쉐보레,2024.05,트레일블레이저,가솔린,368
쉐보레,2024.05,트래버스,가솔린,94
쉐보레,2024.05,타호,가솔린,13
쉐보레,2024.05,이쿼녹스,가솔린,1
쉐보레,2024.06,트랙스 크로스오버,가솔린,"1,463"
쉐보레,2024.06,트레일블레이저,가솔린,331
쉐보레,2024.06,트래버스,가솔린,62
쉐보레,2024.06,타호,가솔린,12
쉐보레,2024.06,콜로라도,가솔린,2
쉐보레,2024.06,볼트 EUV,전기,1
쉐보레,2024.07,트랙스 크로스오버,가솔린,"1,606"
쉐보레,2024.07,트레일블레이저,가솔린,350
쉐보레,2024.07,트래버스,가솔린,106
쉐보레,2024.07,콜로라도,가솔린,65
쉐보레,2024.07,타호,가솔린,16
쉐보레,2024.07,볼트 EUV,전기,14
쉐보레,2024.07,볼트 EV,전기,6
쉐보레,2024.07,말리부,가솔린,1
쉐보레,2024.08,트랙스 크로스오버,가솔린,"1,145"
쉐보레,2024.08,트레일블레이저,가솔린,264
쉐보레,2024.08,콜로라도,가솔린,85
쉐보레,2024.08,트래버스,가솔린,84
쉐보레,2024.08,타호,가솔린,9
쉐보레,2024.09,트랙스 크로스오버,가솔린,"1,444"
쉐보레,2024.09,트레일블레이저,가솔린,324
쉐보레,2024.09,트래버스,가솔린,84
쉐보레,2024.09,콜로라도,가솔린,68
쉐보레,2024.09,타호,가솔린,6
쉐보레,2024.09,볼트 EV,전기,1
쉐보레,2024.10,트랙스 크로스오버,가솔린,"1,516"
쉐보레,2024.10,트레일블레이저,가솔린,306
쉐보레,2024.10,트래버스,가솔린,83
쉐보레,2024.10,콜로라도,가솔린,27
쉐보레,2024.10,타호,가솔린,14
쉐보레,2024.10,볼트 EUV,전기,2
쉐보레,2024.10,볼트 EV,전기,1
쉐보레,2024.11,트랙스 크로스오버,가솔린,"1,398"
쉐보레,2024.11,트레일블레이저,가솔린,302
쉐보레,2024.11,트래버스,가솔린,45
쉐보레,2024.11,콜로라도,가솔린,28
쉐보레,2024.11,타호,가솔린,23
쉐보레,2024.12,트랙스 크로스오버,,
쉐보레,2024.12,트레일블레이저,,
쉐보레,2024.12,트래버스,,
쉐보레,2024.12,콜로라도,,
쉐보레,2024.12,타호,,
KGM,2023.01,토레스,가솔린,"5,444"
KGM,2023.01,렉스턴 스포츠,디젤,387
KGM,2023.01,렉스턴 스포츠 칸,디젤,311
KGM,2023.01,코란도,가솔린,212
KGM,2023.01,코란도,디젤,5
KGM,2023.01,렉스턴,디젤,139
KGM,2023.01,티볼리 에어,가솔린,111
KGM,2023.02,토레스,가솔린,"4,813"
KGM,2023.02,렉스턴 스포츠,디젤,756
KGM,2023.02,렉스턴 스포츠 칸,디젤,534
KGM,2023.02,렉스턴,디젤,263
KGM,2023.02,티볼리 에어,가솔린,144
KGM,2023.02,코란도,가솔린,78
KGM,2023.02,코란도,디젤,1
KGM,2023.03,토레스,가솔린,"6,595"
KGM,2023.03,렉스턴 스포츠,디젤,790
KGM,2023.03,렉스턴 스포츠 칸,디젤,707
KGM,2023.03,렉스턴,디젤,289
KGM,2023.03,코란도,가솔린,137
KGM,2023.03,코란도,디젤,10
KGM,2023.03,티볼리 에어,가솔린,118
KGM,2023.04,토레스,가솔린,"3,553"
